🤠雷蒙影视直播,#genre#
青海卫视,http://coolcat.synology.me:4022/rtp/239.3.1.44:8184$雷蒙影视•IPV4『线路45』
青海卫视,http://222.129.33.14:8888/rtp/239.3.1.44:8184$雷蒙影视•IPV4『线路46』
青海卫视,http://221.196.34.247:4022/udp/225.1.1.54:5002$雷蒙影视•IPV4『线路47』
青海卫视,http://123.101.98.129:2000/rtp/239.16.20.101:11010$雷蒙影视•IPV4『线路48』
青海卫视,http://123.101.98.129:2000/rtp/239.16.10.107:2000$雷蒙影视•IPV4『线路49』
青海卫视,http://106.42.108.91:2000/rtp/239.16.20.101:11010$雷蒙影视•IPV4『线路50』
青海卫视,http://106.42.108.91:2000/rtp/239.16.10.107:2000$雷蒙影视•IPV4『线路51』
青海卫视,http://123.101.98.163:2000/rtp/239.16.20.101:11010$雷蒙影视•IPV4『线路52』
青海卫视,http://123.101.98.163:2000/rtp/239.16.10.107:2000$雷蒙影视•IPV4『线路53』
青海卫视,http://223.10.115.195:8082/udp/239.1.1.53:8053$雷蒙影视•IPV4『线路54』
青海卫视,http://223.10.39.207:8083/udp/239.1.1.53:8053$雷蒙影视•IPV4『线路55』
青海卫视,http://223.10.39.207:8082/udp/239.1.1.53:8053$雷蒙影视•IPV4『线路56』
青海卫视,http://171.213.130.23:8088/udp/239.93.0.192:5140$雷蒙影视•IPV4『线路57』
青海卫视,http://221.237.92.253:9999/udp/239.93.0.192:5140$雷蒙影视•IPV4『线路58』
青海卫视,http://222.211.162.3:8888/udp/239.93.0.192:5140$雷蒙影视•IPV4『线路59』
青海卫视,http://183.155.254.220:9999/rtp/233.50.201.65:5140$雷蒙影视•IPV4『线路60』
青海卫视,http://115.230.188.101:9999/rtp/233.50.201.65:5140$雷蒙影视•IPV4『线路61』
青海卫视,http://115.220.243.30:9999/rtp/233.50.201.65:5140$雷蒙影视•IPV4『线路62』
青海卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.60:8354$雷蒙影视•IPV4『线路63』
青海卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227017/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EacviHy_ucMT27Ymf2iLtZA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路64』
青海卫视,http://8.138.7.223/tv/dl/careryun.php?id=44$雷蒙影视•IPV4『线路65』
青海卫视,http://39.164.180.36:19901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路66』
青海卫视,http://39.150.96.141:65535/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路67』
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=1da074361609506578$雷蒙影视•IPV4『线路68』
山东卫视,http://39.164.174.139:5000/nl.m3u8?id=SDWSHD$雷蒙影视•IPV4『线路1』
山东卫视,http://171.15.18.199:8180/TV00000000000000000024@HHZT$雷蒙影视•IPV4『线路2』
山东卫视,http://n1.gzbody.com:85/rtp/239.77.0.94:5146$雷蒙影视•IPV4『线路3』
山东卫视,http://n1.gzbody.com:85/rtp/239.77.1.142:5146$雷蒙影视•IPV4『线路4』
山东卫视,http://8.138.7.223/tv/migu3.php?id=sdws$雷蒙影视•IPV4『线路5』
山东卫视,http://bailudz.top:1236/111/hahahaha.php?id=sdws$雷蒙影视•IPV4『线路6』
山东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226456/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路7』
山东卫视,http://1.197.249.194:9901/tsfile/live/0131_1.m3u8$雷蒙影视•IPV4『线路8』
山东卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=29$雷蒙影视•IPV4『线路9』
山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$雷蒙影视•IPV4『线路10』
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$雷蒙影视•IPV4『线路11』
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8$雷蒙影视•IPV4『线路12』
山东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226456/.m3u8$雷蒙影视•IPV4『线路13』
山东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226507/.m3u8$雷蒙影视•IPV4『线路14』
山东卫视,http://112.6.197.24:9921/hls/15/index.m3u8$雷蒙影视•IPV4『线路15』
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8$雷蒙影视•IPV4『线路16』
山东卫视,http://58.17.48.228:808/hls/43/index.m3u8$雷蒙影视•IPV4『线路17』
山东卫视,http://110.53.52.63:8888/newlive/live/hls/29/live.m3u8$雷蒙影视•IPV4『线路18』
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路19』
山东卫视,http://222.134.245.16:9901/tsfile/live/0131_1.m3u8$雷蒙影视•IPV4『线路20』
山东卫视,http://livealone.iqilu.com/iqilu/sdtvhjOF03kn.m3u8$雷蒙影视•IPV4『线路21』
山东卫视,http://120.224.178.16:9901/tsfile/live/0127_1.m3u8$雷蒙影视•IPV4『线路22』
山东卫视,http://111.14.181.15:9901/tsfile/live/0131_1.m3u8?key=tvbox6_com&playlive=1&authid=0$雷蒙影视•IPV4『线路23』
山东卫视,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8$雷蒙影视•IPV4『线路24』
山东卫视,http://113.64.146.99:9901/hls/62/index.m3u8$雷蒙影视•IPV4『线路25』
山东卫视,http://183.255.10.72:6610/200000001898/460000089800010066/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路26』
山东卫视,http://tvbox6.com/tv/bfgd.php?id=099$雷蒙影视•IPV4『线路27』
山东卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_SHANDONG-HQ/G_SHANDONG-HQ.m3u8$雷蒙影视•IPV4『线路28』
山东卫视,https://nptv.freetv.top/nptv/shandong.m3u8$雷蒙影视•IPV4『线路29』
山东卫视,http://114.243.98.140:8888/rtp/239.3.1.209:8052###HLS\\n$雷蒙影视•IPV4『线路30』
山东卫视,http://222.129.139.147:9000/rtp/239.3.1.209:8052###HLS\\n$雷蒙影视•IPV4『线路31』
山东卫视,http://123.112.242.179:5555/rtp/239.3.1.209:8052###HLS\\n$雷蒙影视•IPV4『线路32』
山东卫视,http://110.42.96.4:44801/6000000001000004134/wasusyt/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路33』
山东卫视,http://110.42.96.4:44801/1000000001000016568/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路34』
山东卫视,http://110.42.96.4:44801/5000000004000020424/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路35』
山东卫视,http://110.42.96.4:44801/1000000005000265019/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路36』
山东卫视,http://110.42.96.4:44801/5000000010000027763/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路37』
山东卫视,http://110.42.96.4:44801/1000000001000012807/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路38』
山东卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SHANDHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800###HLS\\n$雷蒙影视•IPV4『线路39』
山东卫视,http://8.146.211.219:2001/live_tv?pid=600002513###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路40』
山东卫视,https://345iptv.com/?act=play&token=8512babeb1373f7f4ae87b87da2872c7&tid=ws&id=16&p=0###WEB\\n$雷蒙影视•IPV4『线路41』
山东卫视,http://joyznm.i234.me:20000/udp/239.3.1.25:8148##des:720P###HLS\\n$雷蒙影视•IPV4『线路42』
山东卫视,http://joyznm.i234.me:20000/udp/239.3.1.209:8052###des:1080P###HLS\\n$雷蒙影视•IPV4『线路43』
山东卫视,https://www.yangshipin.cn/tv/home?pid=600002513###WEB\\n$雷蒙影视•IPV4『线路44』
山东卫视,http:///udp/239.45.3.238:5140$雷蒙影视•IPV4『线路45』
山东卫视,http://123.101.98.129:2000/rtp/239.16.20.80:10800$雷蒙影视•IPV4『线路46』
山东卫视,http://123.101.98.129:2000/rtp/239.16.10.14:2000$雷蒙影视•IPV4『线路47』
山东卫视,http://106.42.108.91:2000/rtp/239.16.20.80:10800$雷蒙影视•IPV4『线路48』
山东卫视,http://106.42.108.91:2000/rtp/239.16.10.14:2000$雷蒙影视•IPV4『线路49』
山东卫视,http://123.101.98.163:2000/rtp/239.16.20.80:10800$雷蒙影视•IPV4『线路50』
山东卫视,http://123.101.98.163:2000/rtp/239.16.10.14:2000$雷蒙影视•IPV4『线路51』
山东卫视,http://116.21.87.83:8888/udp/239.77.0.53:5146$雷蒙影视•IPV4『线路52』
山东卫视,http://116.21.87.83:8888/udp/239.77.1.66:5146$雷蒙影视•IPV4『线路53』
山东卫视,http://116.21.87.83:8889/udp/239.77.0.53:5146$雷蒙影视•IPV4『线路54』
山东卫视,http://116.21.87.83:8889/udp/239.77.1.66:5146$雷蒙影视•IPV4『线路55』
山东卫视,http://183.30.199.99:8886/udp/239.77.0.53:5146$雷蒙影视•IPV4『线路56』
山东卫视,http://183.30.199.99:8886/udp/239.77.1.66:5146$雷蒙影视•IPV4『线路57』
山东卫视,http://183.155.254.220:9999/rtp/233.50.201.105:5140$雷蒙影视•IPV4『线路58』
山东卫视,http://115.230.188.101:9999/rtp/233.50.201.105:5140$雷蒙影视•IPV4『线路59』
山东卫视,http://115.220.243.30:9999/rtp/233.50.201.105:5140$雷蒙影视•IPV4『线路60』
山东卫视,http:///rtp/239.69.1.69:10054$雷蒙影视•IPV4『线路61』
山东卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.119:8708$雷蒙影视•IPV4『线路62』
山东卫视,http://60.164.229.62:4040/udp/239.255.30.139:8231$雷蒙影视•IPV4『线路63』
山东卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226957/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjW26v5VaHGy1jQuIA-4EbA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路64』
山东卫视,http://39.134.65.141/PLTV/88888888/224/3221225952/1.m3u8$雷蒙影视•IPV4『线路65』
山东卫视,http://220.169.100.41:10087/udp/239.76.253.195:9000$雷蒙影视•IPV4『线路66』
山东卫视,http://220.169.100.41:10087/udp/239.76.246.195:1234$雷蒙影视•IPV4『线路67』
山东卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=26$雷蒙影视•IPV4『线路68』
山东卫视,http://39.164.180.36:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路69』
山东卫视,http://8.138.7.223/tv/dl/careryun.php?id=29$雷蒙影视•IPV4『线路70』
山东卫视,http://39.150.96.141:65535/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路71』
山东卫视,http://61.138.128.226:19901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路72』
山东卫视,http://101.66.199.28:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路73』
山东卫视,http://101.66.195.165:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路74』
天津卫视,http://39.164.174.139:5000/nl.m3u8?id=TJWSHD$雷蒙影视•IPV4『线路1』
天津卫视,http://171.15.18.199:8180/TV00000000000000000022@HHZT$雷蒙影视•IPV4『线路2』
天津卫视,http://n1.gzbody.com:85/rtp/239.77.0.131:5146$雷蒙影视•IPV4『线路3』
天津卫视,http://n1.gzbody.com:85/rtp/239.77.0.97:5146$雷蒙影视•IPV4『线路4』
天津卫视,http://n1.gzbody.com:85/rtp/239.77.1.141:5146$雷蒙影视•IPV4『线路5』
天津卫视,http://n1.gzbody.com:85/rtp/239.77.1.182:5146$雷蒙影视•IPV4『线路6』
天津卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226459/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路7』
天津卫视,http://111.160.17.2:59901/tsfile/live/0001_21.m3u8$雷蒙影视•IPV4『线路8』
天津卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=28$雷蒙影视•IPV4『线路9』
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8$雷蒙影视•IPV4『线路10』
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8$雷蒙影视•IPV4『线路11』
天津卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225740/.m3u8$雷蒙影视•IPV4『线路12』
天津卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226459/.m3u8$雷蒙影视•IPV4『线路13』
天津卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226395/.m3u8$雷蒙影视•IPV4『线路14』
天津卫视,http://112.6.197.24:9921/hls/22/index.m3u8$雷蒙影视•IPV4『线路15』
天津卫视,http://183.11.239.36:808/hls/42/index.m3u8$雷蒙影视•IPV4『线路16』
天津卫视,http://58.17.48.228:808/hls/42/index.m3u8$雷蒙影视•IPV4『线路17』
天津卫视,http://110.53.52.63:8888/newlive/live/hls/42/live.m3u8$雷蒙影视•IPV4『线路18』
天津卫视,http://111.160.17.2:59901/tsfile/live/0001_21.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路19』
天津卫视,http://124.128.73.58:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路20』
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8$雷蒙影视•IPV4『线路21』
天津卫视,http://111.165.0.207:8888/udp/225.1.1.111:5002$雷蒙影视•IPV4『线路22』
天津卫视,http://113.64.146.99:9901/hls/69/index.m3u8$雷蒙影视•IPV4『线路23』
天津卫视,http://183.255.10.84:6610/200000001898/460000089800010069/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路24』
天津卫视,http://tvbox6.com/tv/bfgd.php?id=084$雷蒙影视•IPV4『线路25』
天津卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_TIANJIN-HQ/G_TIANJIN-HQ.m3u8$雷蒙影视•IPV4『线路26』
天津卫视,https://nptv.freetv.top/nptv/tianjing.m3u8$雷蒙影视•IPV4『线路27』
天津卫视,http://114.243.98.140:8888/rtp/239.3.1.141:1234###HLS\\n$雷蒙影视•IPV4『线路28』
天津卫视,http://222.129.139.147:9000/rtp/239.3.1.141:1234###HLS\\n$雷蒙影视•IPV4『线路29』
天津卫视,http://123.112.242.179:5555/rtp/239.3.1.141:1234###HLS\\n$雷蒙影视•IPV4『线路30』
天津卫视,http://110.42.96.4:44801/5000000004000006827/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路31』
天津卫视,http://110.42.96.4:44801/6000000001000009186/wasusyt/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路32』
天津卫视,http://110.42.96.4:44801/1000000001000003475/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路33』
天津卫视,http://110.42.96.4:44801/1000000005000265026/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路34』
天津卫视,http://110.42.96.4:44801/5000000001000030788/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路35』
天津卫视,http://110.42.96.4:44801/1000000001000000831/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路36』
天津卫视,http://jxcbn.ws-cdn.gitv.tv/hls/TIANJHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800###HLS\\n$雷蒙影视•IPV4『线路37』
天津卫视,http://8.146.211.219:2001/live_tv?pid=600152137###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路38』
天津卫视,https://345iptv.com/?act=play&token=d43bc62c5899fb5e62f97038347271ef&tid=ws&id=18&p=0###WEB\\n$雷蒙影视•IPV4『线路39』
天津卫视,http://joyznm.i234.me:20000/udp/239.3.1.23:8144##des:720P###HLS\\n$雷蒙影视•IPV4『线路40』
天津卫视,http://joyznm.i234.me:20000/udp/239.3.1.141:1234###des:1080P###HLS\\n$雷蒙影视•IPV4『线路41』
天津卫视,http:///udp/239.45.1.124:5140$雷蒙影视•IPV4『线路42』
天津卫视,http://221.196.34.247:4022/udp/225.1.1.111:5002$雷蒙影视•IPV4『线路43』
天津卫视,http://123.101.98.129:2000/rtp/239.16.20.96:10960$雷蒙影视•IPV4『线路44』
天津卫视,http://123.101.98.129:2000/rtp/239.16.10.30:2000$雷蒙影视•IPV4『线路45』
天津卫视,http://106.42.108.91:2000/rtp/239.16.20.96:10960$雷蒙影视•IPV4『线路46』
天津卫视,http://106.42.108.91:2000/rtp/239.16.10.30:2000$雷蒙影视•IPV4『线路47』
天津卫视,http://123.101.98.163:2000/rtp/239.16.20.96:10960$雷蒙影视•IPV4『线路48』
天津卫视,http://123.101.98.163:2000/rtp/239.16.10.30:2000$雷蒙影视•IPV4『线路49』
天津卫视,http://116.21.87.83:8888/udp/239.77.0.52:5146$雷蒙影视•IPV4『线路50』
天津卫视,http://116.21.87.83:8888/udp/239.77.1.37:5146$雷蒙影视•IPV4『线路51』
天津卫视,http://116.21.87.83:8889/udp/239.77.0.52:5146$雷蒙影视•IPV4『线路52』
天津卫视,http://116.21.87.83:8889/udp/239.77.1.37:5146$雷蒙影视•IPV4『线路53』
天津卫视,http://183.30.199.99:8886/udp/239.77.0.52:5146$雷蒙影视•IPV4『线路54』
天津卫视,http://183.30.199.99:8886/udp/239.77.1.37:5146$雷蒙影视•IPV4『线路55』
天津卫视,http://183.155.254.220:9999/rtp/233.50.201.104:5140$雷蒙影视•IPV4『线路56』
天津卫视,http://115.230.188.101:9999/rtp/233.50.201.104:5140$雷蒙影视•IPV4『线路57』
天津卫视,http://115.220.243.30:9999/rtp/233.50.201.104:5140$雷蒙影视•IPV4『线路58』
天津卫视,http:///rtp/239.69.1.68:10048$雷蒙影视•IPV4『线路59』
天津卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.180:9068$雷蒙影视•IPV4『线路60』
天津卫视,http://60.164.229.62:4040/udp/239.255.30.67:8231$雷蒙影视•IPV4『线路61』
天津卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226954/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eaf3wyULP1h575eM_4ByMDg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路62』
天津卫视,http://220.169.100.41:10087/udp/239.76.251.92:9000$雷蒙影视•IPV4『线路63』
天津卫视,http://220.169.100.41:10087/udp/239.76.246.185:1234$雷蒙影视•IPV4『线路64』
天津卫视,http://220.169.100.41:10087/udp/239.76.253.185:9000$雷蒙影视•IPV4『线路65』
天津卫视,http://59.35.185.47:8188/udp/239.77.1.141:5146$雷蒙影视•IPV4『线路66』
天津卫视,http://8.138.7.223/tv/dl/careryun.php?id=43$雷蒙影视•IPV4『线路67』
天津卫视,http://39.164.180.36:19901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路68』
海南卫视,http://171.15.18.199:8180/TV00000000000000000028@HHZT$雷蒙影视•IPV4『线路1』
海南卫视,http://n1.gzbody.com:85/rtp/239.253.43.35:5146$雷蒙影视•IPV4『线路2』
海南卫视,http://n1.gzbody.com:85/rtp/239.253.43.101:5146$雷蒙影视•IPV4『线路3』
海南卫视,http://8.138.7.223/tv/migu2.php?id=39$雷蒙影视•IPV4『线路4』
海南卫视,http://8.138.7.223/tv/migu3.php?id=hinws$雷蒙影视•IPV4『线路5』
海南卫视,http://bailudz.top:1236/111/hahahaha.php?id=hinws$雷蒙影视•IPV4『线路6』
海南卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226465/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路7』
海南卫视,http://111.160.17.2:59901/tsfile/live/0001_35.m3u8$雷蒙影视•IPV4『线路8』
海南卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=49$雷蒙影视•IPV4『线路9』
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8$雷蒙影视•IPV4『线路10』
海南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226465/.m3u8$雷蒙影视•IPV4『线路11』
海南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226445/.m3u8$雷蒙影视•IPV4『线路12』
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8$雷蒙影视•IPV4『线路13』
海南卫视,http://111.160.17.2:59901/tsfile/live/0001_35.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路14』
海南卫视,http://113.64.146.99:9901/hls/87/index.m3u8$雷蒙影视•IPV4『线路15』
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws$雷蒙影视•IPV4『线路16』
海南卫视,https://live3.hnntv.cn/srs/tv/lywsgq.m3u8$雷蒙影视•IPV4『线路17』
海南卫视,http://183.255.10.78:6610/200000001898/460000089800010083/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路18』
海南卫视,http://tvbox6.com/tv/bfgd.php?id=473$雷蒙影视•IPV4『线路19』
海南卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_HAINAN-HQ/G_HAINAN-HQ.m3u8$雷蒙影视•IPV4『线路20』
海南卫视,https://nptv.freetv.top/nptv/hainan.m3u8$雷蒙影视•IPV4『线路21』
海南卫视,http://114.243.98.140:8888/rtp/239.3.1.45:8304###HLS\\n$雷蒙影视•IPV4『线路22』
海南卫视,http://222.129.139.147:9000/rtp/239.3.1.45:8304###HLS\\n$雷蒙影视•IPV4『线路23』
海南卫视,http://123.112.242.179:5555/rtp/239.3.1.45:8304###HLS\\n$雷蒙影视•IPV4『线路24』
海南卫视,http://110.42.96.4:44801/5000000004000006211/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路25』
海南卫视,http://110.42.96.4:44801/1000000002000023773/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路26』
海南卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HAINHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800###HLS\\n$雷蒙影视•IPV4『线路27』
海南卫视,http://8.146.211.219:2001/live_tv?pid=600002506###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路28』
海南卫视,http://joyznm.i234.me:20000/udp/239.3.1.45:8304##des:720P###HLS\\n$雷蒙影视•IPV4『线路29』
海南卫视,http://goo.bkpcp.top/mg/hinws###HLS\\n$雷蒙影视•IPV4『线路30』
海南卫视,https://www.yangshipin.cn/tv/home?pid=600002506###WEB\\n$雷蒙影视•IPV4『线路31』
海南卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=531262161&sign=942aa4064cf300005dc593b14f1ac38c$雷蒙影视•IPV4『线路32』
海南卫视,http://150.138.78.253:10050/migu/947472502?token=pot6r9IwRGUk6qtuKS-qlaNa1xvaNVw1Z4VkYd036FJGkWd2fyqAv90F3V76dIm-nIbicHC3F9Uca6PzHXf3rw&auth=$雷蒙影视•IPV4『线路33』
海南卫视,http:///udp/239.45.1.81:5140$雷蒙影视•IPV4『线路34』
海南卫视,http://123.121.93.25:8686/rtp/239.3.1.45:8304$雷蒙影视•IPV4『线路35』
海南卫视,http://coolcat.synology.me:4022/rtp/239.3.1.45:8304$雷蒙影视•IPV4『线路36』
海南卫视,http://222.129.33.14:8888/rtp/239.3.1.45:8304$雷蒙影视•IPV4『线路37』
海南卫视,http://221.196.34.247:4022/udp/225.1.2.82:5002$雷蒙影视•IPV4『线路38』
海南卫视,http://123.101.98.129:2000/rtp/239.16.20.97:10970$雷蒙影视•IPV4『线路39』
海南卫视,http://123.101.98.129:2000/rtp/239.16.10.43:2000$雷蒙影视•IPV4『线路40』
海南卫视,http://106.42.108.91:2000/rtp/239.16.20.97:10970$雷蒙影视•IPV4『线路41』
海南卫视,http://106.42.108.91:2000/rtp/239.16.10.43:2000$雷蒙影视•IPV4『线路42』
海南卫视,http://123.101.98.163:2000/rtp/239.16.20.97:10970$雷蒙影视•IPV4『线路43』
海南卫视,http://123.101.98.163:2000/rtp/239.16.10.43:2000$雷蒙影视•IPV4『线路44』
海南卫视,http://223.10.115.195:8082/udp/239.1.1.55:8055$雷蒙影视•IPV4『线路45』
海南卫视,http://223.10.39.207:8083/udp/239.1.1.55:8055$雷蒙影视•IPV4『线路46』
海南卫视,http://223.10.39.207:8082/udp/239.1.1.55:8055$雷蒙影视•IPV4『线路47』
海南卫视,http://171.213.130.23:8088/udp/239.93.0.80:5140$雷蒙影视•IPV4『线路48』
海南卫视,http://221.237.92.253:9999/udp/239.93.0.80:5140$雷蒙影视•IPV4『线路49』
海南卫视,http://222.211.162.3:8888/udp/239.93.0.80:5140$雷蒙影视•IPV4『线路50』
海南卫视,http://183.155.254.220:9999/rtp/233.50.201.55:5140$雷蒙影视•IPV4『线路51』
海南卫视,http://115.230.188.101:9999/rtp/233.50.201.55:5140$雷蒙影视•IPV4『线路52』
海南卫视,http://115.220.243.30:9999/rtp/233.50.201.55:5140$雷蒙影视•IPV4『线路53』
海南卫视,http:///rtp/239.69.1.151:10542$雷蒙影视•IPV4『线路54』
海南卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.42:8246$雷蒙影视•IPV4『线路55』
海南卫视,http://60.164.229.62:4040/udp/239.255.30.99:8231$雷蒙影视•IPV4『线路56』
海南卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227029/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEuBMjt2kLMD8fAO7QYER7Q%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路57』
海南卫视,http://220.169.100.41:10087/udp/239.76.246.203:1234$雷蒙影视•IPV4『线路58』
海南卫视,http://220.169.100.41:10087/udp/239.76.253.203:9000$雷蒙影视•IPV4『线路59』
海南卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=24$雷蒙影视•IPV4『线路60』
海南卫视,http://8.138.7.223/tv/dl/careryun.php?id=31$雷蒙影视•IPV4『线路61』
海南卫视,http://fxgm.fxjf.work:19901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路62』
新疆卫视,http://39.164.174.139:5000/nl.m3u8?id=XJWS$雷蒙影视•IPV4『线路1』
